run_id,plant,line,product,shift,start_datetime,end_datetime,duration_hours,input_weight_kg,expected_yield,actual_yield,yield_pct,avg_brix,grade_a_pct,downtime_minutes,is_organic_run,num_lots_consumed
RUN-015731,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Night,2024-12-22 22:00:00,2024-12-23 02:08:12,4.14,46674.8,2333.7,1856.3,79.54,5.92,59.68,46,False,186
RUN-015732,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2024-08-23 14:21:00,2024-08-23 21:12:56,6.87,26231.0,11017.0,8768.8,79.59,6.07,65.45,256,False,110
RUN-015733,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Afternoon,2026-05-09 14:17:00,2026-05-09 20:44:07,6.45,30213.1,9063.9,7310.9,80.66,6.02,76.61,1,True,124
RUN-015734,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Morning,2026-01-14 06:19:00,2026-01-14 15:54:23,9.59,15783.4,4735.0,4246.0,89.67,5.97,75.0,19,False,64
RUN-015735,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-01-10 06:08:00,2025-01-10 11:25:33,5.29,31843.5,13374.3,10678.4,79.84,5.93,57.04,24,False,135
RUN-015736,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Afternoon,2024-11-17 14:03:00,2024-11-17 23:47:00,9.73,30021.4,3602.6,2827.8,78.49,6.03,66.94,8,False,121
RUN-015737,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Night,2025-09-15 22:06:00,2025-09-16 04:04:08,5.97,18964.4,5689.3,5086.0,89.4,6.04,74.36,15,False,78
RUN-015738,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Morning,2024-11-17 06:16:00,2024-11-17 13:22:32,7.11,33758.2,6076.5,4835.5,79.58,6.01,61.54,0,True,143
RUN-015739,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Afternoon,2025-06-06 14:00:00,2025-06-06 21:30:24,7.51,20119.2,6035.8,5120.7,84.84,6.0,64.37,14,False,87
RUN-015740,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Night,2025-06-06 22:13:00,2025-06-07 02:29:57,4.28,17308.7,7269.7,6315.1,86.87,6.07,77.27,22,True,66
RUN-015741,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Night,2026-05-20 22:13:00,2026-05-21 07:40:20,9.46,16253.6,1950.4,1610.2,82.56,5.88,75.36,15,False,69
RUN-015742,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2025-01-10 06:27:00,2025-01-10 11:18:28,4.86,15647.7,4694.3,3984.6,84.88,5.97,73.33,15,False,60
RUN-015743,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Morning,2024-09-01 06:18:00,2024-09-01 16:15:37,9.96,29799.5,12515.8,9667.4,77.24,5.96,70.49,63,False,122
RUN-015744,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2025-09-28 22:20:00,2025-09-29 08:04:01,9.73,36118.2,15169.6,12133.2,79.98,6.0,70.47,333,True,149
RUN-015745,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Night,2025-12-23 22:06:00,2025-12-24 02:33:30,4.46,16198.2,809.9,644.0,79.52,6.03,60.66,39,False,61
RUN-015746,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2024-11-25 22:05:00,2024-11-26 03:23:48,5.31,40851.8,17157.8,14292.3,83.3,6.1,75.76,33,True,165
RUN-015747,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Afternoon,2024-11-16 14:12:00,2024-11-16 20:18:49,6.11,20032.3,8413.6,6910.4,82.13,6.11,57.47,25,False,87
RUN-015748,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Afternoon,2025-07-13 14:01:00,2025-07-13 21:59:37,7.98,30292.7,9087.8,8143.2,89.61,5.99,75.0,5,True,128
RUN-015749,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Morning,2024-10-06 06:14:00,2024-10-06 16:11:28,9.96,36518.3,15337.7,11600.9,75.64,5.95,63.09,106,False,149
RUN-015750,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Morning,2025-02-18 06:20:00,2025-02-18 11:53:05,5.55,38758.9,16278.7,14541.2,89.33,5.98,80.12,5,True,166
RUN-015751,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Morning,2026-04-10 06:05:00,2026-04-10 11:25:05,5.33,30858.8,3703.1,2906.2,78.48,6.1,70.54,221,False,129
RUN-015752,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Afternoon,2024-11-09 14:14:00,2024-11-09 21:09:05,6.92,34701.5,6246.3,5065.1,81.09,6.08,71.13,56,False,142
RUN-015753,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-06-01 14:09:00,2025-06-01 18:33:08,4.4,45991.0,19316.2,14055.5,72.77,6.03,65.79,7,False,190
RUN-015754,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Night,2025-08-10 22:18:00,2025-08-11 02:25:35,4.13,38300.6,16086.3,13654.2,84.88,6.06,61.69,41,False,154
RUN-015755,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2024-11-01 14:24:00,2024-11-01 22:35:08,8.19,44161.5,2208.1,1900.8,86.08,5.99,63.64,112,False,187
RUN-015756,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Afternoon,2025-06-28 14:16:00,2025-06-28 19:19:40,5.06,47588.9,19987.3,15804.9,79.07,5.97,72.68,10,False,194
RUN-015757,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Afternoon,2025-11-17 14:24:00,2025-11-17 19:42:14,5.3,17528.4,7361.9,6004.3,81.56,6.13,69.44,15,False,72
RUN-015758,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Night,2026-01-01 22:11:00,2026-01-02 04:06:42,5.93,15677.0,1881.2,1358.5,72.21,5.88,64.06,7,False,64
RUN-015759,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Morning,2024-06-21 06:02:00,2024-06-21 13:46:32,7.74,44931.0,8087.6,6905.7,85.39,6.01,75.0,31,True,172
RUN-015760,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2026-05-09 14:30:00,2026-05-09 20:13:50,5.73,24720.0,1236.0,1044.6,84.51,6.04,67.31,20,False,104
RUN-015761,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-07-18 14:04:00,2025-07-18 20:00:45,5.95,30641.5,12869.4,8764.7,68.1,5.97,70.08,42,False,127
RUN-015762,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2024-07-19 06:27:00,2024-07-19 15:32:47,9.1,36336.7,15261.4,13027.3,85.36,5.99,65.31,1,False,147
RUN-015763,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2026-01-01 22:13:00,2026-01-02 05:23:26,7.17,32967.7,13846.4,11633.1,84.02,6.03,74.24,1,True,132
RUN-015764,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Night,2024-09-29 22:26:00,2024-09-30 07:12:19,8.77,31681.7,5702.7,4345.7,76.2,6.04,62.99,245,False,127
RUN-015765,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Morning,2026-05-02 06:24:00,2026-05-02 15:04:53,8.68,12620.2,3786.1,2860.4,75.55,6.09,57.69,36,False,52
RUN-015766,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2026-02-07 06:17:00,2026-02-07 15:19:25,9.04,49440.5,2472.0,2096.1,84.79,6.01,60.8,1,False,199
RUN-015767,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Night,2026-05-24 22:29:00,2026-05-25 04:32:34,6.06,24565.9,2947.9,2338.8,79.34,6.04,65.42,13,False,107
RUN-015768,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2024-10-19 14:21:00,2024-10-19 20:49:27,6.47,33305.9,9991.8,7622.5,76.29,6.01,69.7,32,False,132
RUN-015769,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Morning,2024-09-21 06:00:00,2024-09-21 15:11:16,9.19,25517.7,3062.1,2575.7,84.12,6.0,64.49,37,False,107
RUN-015770,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Afternoon,2025-11-12 14:11:00,2025-11-12 23:19:59,9.15,46540.7,19547.1,16968.4,86.81,6.06,75.94,58,True,187
RUN-015771,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-11-14 06:01:00,2025-11-14 12:22:00,6.35,30565.6,12837.6,10573.7,82.37,5.96,68.25,1,False,126
RUN-015772,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Afternoon,2024-12-19 14:09:00,2024-12-19 19:46:08,5.62,37553.4,4506.4,3689.8,81.88,6.04,63.06,9,False,157
RUN-015773,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Morning,2024-10-29 06:14:00,2024-10-29 12:59:40,6.76,36935.8,11080.7,9766.5,88.14,5.94,73.65,163,True,148
RUN-015774,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2025-04-03 06:01:00,2025-04-03 15:49:50,9.81,34209.0,10262.7,8784.4,85.6,6.06,69.34,23,False,137
RUN-015775,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-01-29 14:23:00,2025-01-29 19:54:44,5.53,15147.6,6362.0,4934.3,77.56,6.01,63.93,18,False,61
RUN-015776,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2026-03-03 22:07:00,2026-03-04 03:26:46,5.33,38161.4,16027.8,12671.2,79.06,5.96,74.21,14,False,159
RUN-015777,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Night,2024-08-07 22:30:00,2024-08-08 08:02:57,9.55,13776.3,2479.7,2143.6,86.45,6.24,75.86,17,False,58
RUN-015778,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Morning,2025-03-30 06:28:00,2025-03-30 15:51:56,9.4,42621.4,12786.4,9695.6,75.83,5.93,70.39,38,True,179
RUN-015779,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Morning,2025-10-06 06:21:00,2025-10-06 10:53:46,4.55,21459.1,9012.8,7844.5,87.04,5.95,74.12,3,False,85
RUN-015780,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Afternoon,2025-12-10 14:10:00,2025-12-10 20:13:34,6.06,44940.6,18875.1,15011.8,79.53,5.88,75.94,69,True,187
RUN-015781,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2025-08-14 22:11:00,2025-08-15 05:33:44,7.38,38821.8,16305.2,14434.6,88.53,6.01,78.57,71,True,154
RUN-015782,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2025-04-24 06:12:00,2025-04-24 15:27:35,9.26,26377.3,7913.2,6569.3,83.02,5.9,62.5,84,False,112
RUN-015783,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2025-02-18 06:19:00,2025-02-18 12:53:43,6.58,15858.5,792.9,661.5,83.43,6.05,71.88,3,False,64
RUN-015784,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Night,2024-10-18 22:22:00,2024-10-19 05:34:56,7.22,16242.6,6821.9,5619.9,82.38,5.99,67.65,3,True,68
RUN-015785,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Morning,2025-04-27 06:15:00,2025-04-27 10:21:29,4.11,43106.3,5172.8,4113.1,79.51,6.08,64.09,12,False,181
RUN-015786,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Night,2024-12-21 22:02:00,2024-12-22 05:09:46,7.13,42537.3,5104.5,4356.1,85.34,5.98,67.86,13,False,168
RUN-015787,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2026-01-18 22:07:00,2026-01-19 06:26:12,8.32,47175.0,19813.5,17128.6,86.45,5.94,76.6,54,True,188
RUN-015788,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Morning,2025-12-03 06:16:00,2025-12-03 15:31:40,9.26,12477.7,5240.6,4367.4,83.34,6.11,73.08,0,True,52
RUN-015789,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Afternoon,2025-02-23 14:22:00,2025-02-23 19:07:31,4.76,21737.2,6521.2,5508.9,84.48,5.96,66.67,52,True,90
RUN-015790,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Morning,2024-11-13 06:05:00,2024-11-13 11:05:53,5.01,37846.2,15895.4,13551.5,85.25,5.94,63.19,7,False,163
RUN-015791,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Night,2024-07-08 22:23:00,2024-07-09 05:12:51,6.83,15549.7,4664.9,3538.5,75.85,5.88,73.13,3,False,67
RUN-015792,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Night,2024-11-24 22:10:00,2024-11-25 02:29:17,4.32,41624.3,12487.3,10591.8,84.82,5.95,67.24,15,False,174
RUN-015793,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Afternoon,2025-08-30 14:11:00,2025-08-30 23:06:01,8.92,13884.0,4165.2,3604.0,86.53,5.93,87.04,23,True,54
RUN-015794,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2026-03-27 06:16:00,2026-03-27 10:28:28,4.21,44980.8,13494.2,11542.3,85.54,6.03,70.97,5,False,186
RUN-015795,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2025-07-22 22:10:00,2025-07-23 08:00:43,9.85,12629.4,5304.3,4045.2,76.26,5.94,76.92,58,True,52
RUN-015796,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Afternoon,2025-01-02 14:01:00,2025-01-02 23:45:42,9.75,15773.8,1892.9,1650.1,87.17,5.94,73.53,88,False,68
RUN-015797,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2025-07-18 22:08:00,2025-07-19 02:29:05,4.35,28769.9,12083.4,9571.6,79.21,5.96,67.2,10,True,125
RUN-015798,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Morning,2025-02-10 06:26:00,2025-02-10 16:02:15,9.6,17899.0,5369.7,4400.8,81.96,5.91,69.74,7,False,76
RUN-015799,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Night,2025-01-29 22:23:00,2025-01-30 08:12:20,9.82,35063.4,6311.4,5157.8,81.72,5.94,62.76,17,False,145
RUN-015800,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Afternoon,2025-12-02 14:10:00,2025-12-02 23:15:49,9.1,17663.7,7418.8,6146.8,82.85,5.96,65.38,33,False,78
RUN-015801,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Morning,2024-07-01 06:25:00,2024-07-01 12:20:56,5.93,42259.2,17748.9,15444.7,87.02,5.99,72.94,8,True,170
RUN-015802,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2025-02-24 06:24:00,2025-02-24 13:05:23,6.69,43644.3,13093.3,10611.3,81.04,5.99,66.67,11,False,171
RUN-015803,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-11-16 14:18:00,2025-11-16 22:15:19,7.96,31235.5,13118.9,10840.3,82.63,6.05,70.87,13,False,127
RUN-015804,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Morning,2024-07-04 06:23:00,2024-07-04 16:07:07,9.74,40590.1,17047.8,14039.4,82.35,6.06,82.21,1,True,163
RUN-015805,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Night,2025-07-10 22:10:00,2025-07-11 07:56:32,9.78,11304.8,4748.0,4081.6,85.96,6.03,82.35,3,False,51
RUN-015806,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Morning,2024-11-01 06:11:00,2024-11-01 13:08:56,6.97,40419.1,4850.3,3919.4,80.81,6.05,68.48,6,False,165
RUN-015807,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2025-04-16 14:10:00,2025-04-16 19:02:31,4.88,26186.5,1309.3,995.6,76.04,6.05,67.27,10,False,110
RUN-015808,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Night,2025-03-07 22:20:00,2025-03-08 04:44:38,6.41,35310.1,4237.2,3533.7,83.4,6.01,63.45,58,False,145
RUN-015809,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Afternoon,2025-09-11 14:17:00,2025-09-11 19:53:11,5.6,27497.5,11549.0,9428.6,81.64,6.01,71.3,72,False,108
RUN-015810,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Night,2024-07-13 22:02:00,2024-07-14 02:10:29,4.14,50874.9,15262.5,12901.2,84.53,5.97,73.0,4,True,200
RUN-015811,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Afternoon,2026-03-12 14:09:00,2026-03-13 00:04:44,9.93,40348.7,12104.6,9923.2,81.98,6.1,63.91,21,False,169
RUN-015812,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Night,2025-04-03 22:20:00,2025-04-04 05:04:56,6.75,43017.7,18067.4,14837.7,82.12,6.06,70.05,0,False,187
RUN-015813,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Night,2024-10-03 22:29:00,2024-10-04 05:11:51,6.71,13362.4,2405.2,2142.5,89.08,5.99,74.51,40,True,51
RUN-015814,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-06-15 06:30:00,2025-06-15 13:36:25,7.11,28336.3,11901.2,9772.5,82.11,6.17,64.1,43,False,117
RUN-015815,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2025-02-15 14:25:00,2025-02-15 21:59:55,7.58,41946.8,17617.7,13403.5,76.08,5.99,63.87,12,False,191
RUN-015816,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Morning,2024-08-31 06:12:00,2024-08-31 10:34:41,4.38,17962.7,2155.5,1847.2,85.7,5.8,69.01,13,False,71
RUN-015817,Ben Tre New Facility,Line 4,Cocoxim Coconut Milk 1L,Morning,2026-05-07 06:07:00,2026-05-07 12:47:52,6.68,20489.6,6146.9,5446.6,88.61,5.91,72.73,5,False,88
RUN-015818,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2024-12-06 14:20:00,2024-12-06 22:24:25,8.07,20316.1,8532.8,6743.1,79.03,6.0,63.29,54,False,79
RUN-015819,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Morning,2024-11-01 06:19:00,2024-11-01 13:22:52,7.06,27033.5,11354.1,8391.0,73.9,5.98,65.52,17,False,116
RUN-015820,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Cream 400ml,Afternoon,2024-12-03 14:28:00,2024-12-03 19:59:47,5.53,11434.7,2058.2,1635.8,79.48,5.89,78.85,19,True,52
RUN-015821,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2024-09-29 14:11:00,2024-09-29 20:27:08,6.27,40469.8,16997.3,13488.0,79.35,6.0,60.71,9,False,168
RUN-015822,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Night,2025-06-13 22:07:00,2025-06-14 04:26:07,6.32,46254.8,19427.0,16636.9,85.64,5.95,65.64,54,False,195
RUN-015823,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2026-03-13 14:13:00,2026-03-13 19:05:11,4.87,47240.6,19841.1,15060.9,75.91,5.88,65.43,53,False,188
RUN-015824,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2025-09-27 22:07:00,2025-09-28 02:37:18,4.51,43782.6,18388.7,15568.5,84.66,6.01,73.37,2,True,184
RUN-015825,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Morning,2026-04-08 06:20:00,2026-04-08 15:39:07,9.32,48447.9,20348.1,17441.5,85.72,6.03,76.38,20,True,199
RUN-015826,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Night,2025-02-27 22:18:00,2025-02-28 07:43:32,9.43,23778.9,9987.1,8480.4,84.91,5.98,78.43,4,False,102
RUN-015827,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Night,2025-03-13 22:09:00,2025-03-14 08:01:12,9.87,40300.9,12090.3,10393.6,85.97,6.01,77.9,5,True,181
RUN-015828,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Night,2025-06-26 22:24:00,2025-06-27 07:08:35,8.74,16789.5,7051.6,6236.1,88.44,6.03,73.44,17,False,64
RUN-015829,Ben Tre Main Plant,Line 3,Cocoxim Coconut Cream 400ml,Night,2024-11-21 22:27:00,2024-11-22 07:04:44,8.63,43734.6,7872.2,6415.9,81.5,5.97,67.2,18,False,186
RUN-015830,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Night,2024-10-06 22:24:00,2024-10-07 04:23:29,5.99,15559.7,6535.1,5366.5,82.12,6.04,56.25,0,False,64
RUN-015831,Ben Tre New Facility,Line 2,Desiccated Coconut Fine,Afternoon,2025-10-03 14:18:00,2025-10-03 22:12:25,7.91,23003.9,2760.5,2233.8,80.92,5.94,69.0,8,False,100
RUN-015832,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Morning,2025-11-04 06:05:00,2025-11-04 13:02:04,6.95,45499.6,19109.8,15424.1,80.71,6.0,65.78,9,False,187
RUN-015833,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Morning,2024-12-06 06:27:00,2024-12-06 14:53:33,8.44,22972.3,1148.6,1014.3,88.31,5.99,68.82,58,False,93
RUN-015834,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Afternoon,2026-04-12 14:17:00,2026-04-12 21:34:42,7.3,21455.6,9011.4,8135.0,90.27,6.05,75.0,27,True,92
RUN-015835,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Afternoon,2024-09-30 14:18:00,2024-09-30 22:55:29,8.62,28046.1,11779.4,9618.3,81.65,6.07,73.21,5,False,112
RUN-015836,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Lychee 330ml,Night,2025-02-21 22:15:00,2025-02-22 03:51:38,5.61,35745.3,15013.0,11029.0,73.46,6.05,63.33,112,False,150
RUN-015837,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Morning,2026-05-15 06:02:00,2026-05-15 10:52:49,4.85,38022.4,11406.7,8780.6,76.98,5.98,65.82,19,False,158
RUN-015838,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Afternoon,2025-09-04 14:01:00,2025-09-04 23:55:02,9.9,19536.3,8205.2,6692.5,81.56,6.1,72.15,78,True,79
RUN-015839,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2024-08-12 22:21:00,2024-08-13 05:44:30,7.39,19442.3,8165.8,7065.9,86.53,6.03,68.75,7,False,80
RUN-015840,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 330ml,Morning,2026-06-06 06:25:00,2026-06-06 11:35:10,5.17,27928.6,11730.0,10560.8,90.03,6.12,74.36,9,False,117
RUN-015841,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2026-01-18 22:15:00,2026-01-19 04:50:59,6.6,28867.9,12124.5,9777.4,80.64,6.09,72.03,27,False,118
RUN-015842,Ben Tre New Facility,Line 2,Desiccated Coconut Premium,Night,2025-01-26 22:14:00,2025-01-27 06:39:18,8.42,45416.8,5450.0,4490.4,82.39,5.95,65.24,42,False,187
RUN-015843,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2024-11-06 14:30:00,2024-11-06 19:04:38,4.58,17308.1,7269.4,5937.5,81.68,6.14,64.86,0,False,74
RUN-015844,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2024-12-03 22:13:00,2024-12-04 06:58:52,8.76,16779.5,7047.4,5937.8,84.26,5.99,72.46,0,False,69
RUN-015845,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Afternoon,2025-09-16 14:29:00,2025-09-16 19:24:41,4.93,38195.0,16041.9,12594.4,78.51,5.97,75.32,53,True,158
RUN-015846,Ben Tre Main Plant,Line 1,Cocoxim Coconut Water Original 1L,Afternoon,2026-04-18 14:17:00,2026-04-18 23:03:23,8.77,28845.8,12115.2,9237.6,76.25,5.99,66.09,7,False,115
RUN-015847,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Night,2026-01-20 22:04:00,2026-01-21 03:16:12,5.2,35058.1,14724.4,12008.8,81.56,5.93,73.83,73,False,149
RUN-015848,Ben Tre Main Plant,Line 2,Cocoxim Coconut Water Pink 330ml,Night,2026-04-27 22:13:00,2026-04-28 05:01:29,6.81,43195.9,18142.3,14673.4,80.88,6.06,61.24,24,False,178
RUN-015849,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Morning,2024-07-01 06:28:00,2024-07-01 11:06:49,4.65,31163.3,9349.0,7940.2,84.93,5.96,65.55,68,False,119
RUN-015850,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Night,2025-01-06 22:29:00,2025-01-07 05:57:46,7.48,18244.9,7662.9,5852.9,76.38,5.99,74.67,142,True,75
RUN-015851,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Night,2026-02-23 22:07:00,2026-02-24 07:52:37,9.76,38115.3,11434.6,9637.1,84.28,6.02,75.93,14,True,162
RUN-015852,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 1L,Night,2024-09-14 22:27:00,2024-09-15 03:30:44,5.06,23885.3,10031.8,7593.2,75.69,5.93,73.74,6,True,99
RUN-015853,Ben Tre Organic Plant,Line 2,Cocoxim Organic Coconut Milk 400ml,Afternoon,2026-01-05 14:16:00,2026-01-05 19:52:01,5.6,47402.9,14220.9,11680.3,82.13,5.91,76.84,15,True,190
RUN-015854,Ben Tre Organic Plant,Line 1,Cocoxim Organic Coconut Water 330ml,Morning,2025-06-29 06:13:00,2025-06-29 15:01:48,8.81,39407.6,16551.2,12609.5,76.18,5.97,77.02,10,True,161
RUN-015855,Ben Tre Main Plant,Line 3,Cocoxim Coconut Milk 400ml,Morning,2025-09-25 06:24:00,2025-09-25 15:40:23,9.27,37374.3,11212.3,9866.0,87.99,6.04,66.23,0,False,151
RUN-015856,Ben Tre New Facility,Line 1,Cocoxim Coconut Water Original 1L,Morning,2025-11-23 06:08:00,2025-11-23 14:23:40,8.26,21049.5,8840.8,6793.2,76.84,5.99,62.79,30,False,86
RUN-015857,Ben Tre New Facility,Line 3,Cocoxim Coconut Oil 500ml,Afternoon,2025-05-16 14:20:00,2025-05-16 19:34:36,5.24,28430.6,1421.5,1216.7,85.59,6.01,69.3,3,False,114
